Date,AAPL,BTC-USD,ETH-USD,SPY,TLT,XOM
2018-09-11,53.82583999633789,6321.2001953125,185.0659942626953,268.874755859375,109.41649627685547,66.21381378173828
2018-09-12,53.15738296508789,6351.7998046875,183.33099365234375,268.9399108886719,109.67469787597656,66.42957305908203
2018-09-13,54.44140625,6517.31005859375,211.35400390625,270.530517578125,109.84066009521484,65.78227996826172
2018-09-14,53.82344055175781,6512.7099609375,211.74899291992188,270.5770263671875,109.31505584716797,66.26177215576172
2018-09-15,,6543.2001953125,223.07400512695312,,,
2018-09-16,,6517.18017578125,220.58900451660156,,,
2018-09-17,52.39031982421875,6281.2001953125,197.875,269.1445007324219,109.31505584716797,66.6533203125
2018-09-18,52.47688674926758,6371.2998046875,209.97500610351562,270.60498046875,108.17164611816406,66.82911682128906
2018-09-19,52.50815200805664,6398.5400390625,209.968994140625,270.8933410644531,107.52618408203125,67.62823486328125
2018-09-20,52.90729904174805,6519.669921875,224.59100341796875,273.0885925292969,108.02409362792969,67.78005981445312
2018-09-21,52.33742141723633,6734.9501953125,246.58399963378906,272.8390197753906,107.97801971435547,68.05974578857422
2018-09-22,,6721.97998046875,240.47999572753906,,,
2018-09-23,,6710.6298828125,244.3300018310547,,,
2018-09-24,53.090049743652344,6595.41015625,228.72999572753906,271.9326171875,107.70138549804688,69.20246887207031
2018-09-25,53.42669677734375,6446.47021484375,218.5050048828125,271.6803894042969,107.59073638916016,69.12255096435547
2018-09-26,53.00108337402344,6495.0,215.8470001220703,270.86749267578125,108.34687805175781,68.54720306396484
2018-09-27,54.0903434753418,6676.75,228.49400329589844,271.6243896484375,108.42060852050781,68.53919982910156
2018-09-28,54.28030014038086,6644.1298828125,222.40199279785156,271.6523742675781,108.134765625,67.93988037109375
2018-09-29,,6601.9599609375,231.63499450683594,,,
2018-09-30,,6625.56005859375,232.84800720214844,,,
2018-10-01,54.645790100097656,6589.6201171875,230.76800537109375,272.59613037109375,107.3409194946289,68.5711669921875
2018-10-02,55.13150405883789,6556.10009765625,227.18099975585938,272.4372253417969,107.99707794189453,69.09058380126953
2018-10-03,55.8023796081543,6502.58984375,220.48899841308594,272.5868225097656,106.12106323242188,68.84286499023438
2018-10-04,54.82133483886719,6576.68994140625,222.21800231933594,270.4563293457031,105.37246704101562,68.38738250732422
2018-10-05,53.931636810302734,6622.47998046875,227.6009979248047,268.9425964355469,104.46675109863281,68.19560241699219
2018-10-06,,6588.31005859375,225.1199951171875,,,
2018-10-07,,6602.9501953125,226.11900329589844,,,
2018-10-08,53.806602478027344,6652.22998046875,229.2550048828125,268.9425964355469,104.1156234741211,68.82688903808594
2018-10-09,54.552005767822266,6642.64013671875,227.98199462890625,268.5501403808594,105.16915130615234,69.13053894042969
2018-10-10,52.02482986450195,6585.52978515625,225.7689971923828,260.0469970703125,104.88262939453125,67.54032897949219
2018-10-11,51.56556701660156,6256.240234375,189.49899291992188,254.3190155029297,106.15799713134766,65.20694732666016
2018-10-12,53.407447814941406,6274.580078125,196.7270050048828,257.85113525390625,105.78834533691406,65.03113555908203
2018-10-13,,6285.990234375,199.84100341796875,,,
2018-10-14,,6290.93017578125,195.71499633789062,,,
2018-10-15,52.265281677246094,6596.5400390625,209.70399475097656,256.4027404785156,105.74213409423828,64.58363342285156
2018-10-16,53.41706466674805,6596.10986328125,210.1199951171875,262.00921630859375,105.98240661621094,64.88729858398438
2018-10-17,53.18622970581055,6544.43017578125,207.08299255371094,262.0559387207031,105.35398864746094,65.12702178955078
2018-10-18,51.943077087402344,6476.7099609375,203.3520050048828,258.2716369628906,105.3169937133789,65.40673065185547
2018-10-19,52.73418045043945,6465.41015625,203.7270050048828,258.13140869140625,105.08597564697266,65.50260925292969
2018-10-20,,6489.18994140625,205.42999267578125,,,
2018-10-21,,6482.35009765625,205.14199829101562,,,
2018-10-22,53.0563850402832,6487.16015625,204.04400634765625,256.97283935546875,104.94734191894531,64.84732055664062
2018-10-23,53.55653381347656,6475.740234375,204.33599853515625,255.66455078125,105.2800521850586,63.800514221191406
2018-10-24,51.719459533691406,6495.83984375,203.8520050048828,247.9183349609375,106.0748062133789,62.02650451660156
2018-10-25,52.85199737548828,6476.2900390625,202.718994140625,252.36607360839844,105.63124084472656,62.577884674072266
2018-10-26,52.01040267944336,6474.75,203.32899475097656,247.9276123046875,106.26891326904297,61.95457458496094
2018-10-27,,6480.3798828125,204.2100067138672,,,
2018-10-28,,6486.39013671875,205.36599731445312,,,
2018-10-29,51.034156799316406,6332.6298828125,197.2469940185547,246.55401611328125,106.02861022949219,61.571006774902344
2018-10-30,51.28903579711914,6334.27001953125,197.55599975585938,250.2076416015625,105.50183868408203,62.95346450805664
2018-10-31,52.625972747802734,6317.60986328125,197.38099670410156,252.88009643554688,104.96583557128906,63.67266082763672
2018-11-01,53.43389129638672,6377.77978515625,198.8719940185547,255.57115173339844,105.06311798095703,64.46378326416016
2018-11-02,49.889591217041016,6388.43994140625,200.63499450683594,254.05740356445312,103.7568359375,65.48662567138672
2018-11-03,,6361.259765625,200.18600463867188,,,
2018-11-04,,6376.1298828125,207.48599243164062,,,
2018-11-05,48.47331619262695,6419.66015625,209.09100341796875,255.45901489257812,104.16449737548828,65.2388916015625
2018-11-06,48.99750518798828,6461.009765625,218.45199584960938,257.0755615234375,104.09962463378906,65.51859283447266
2018-11-07,50.48351287841797,6530.14013671875,217.18299865722656,262.5792236328125,104.23860931396484,66.34964752197266
2018-11-08,50.307376861572266,6453.72021484375,212.2310028076172,262.10272216796875,104.22931671142578,65.29483032226562
2018-11-09,49.33736801147461,6385.6201171875,210.07400512695312,259.5423889160156,105.00751495361328,65.27867889404297
2018-11-10,,6409.22021484375,212.5330047607422,,,
2018-11-11,,6411.27001953125,211.33999633789062,,,
2018-11-12,46.8520393371582,6371.27001953125,210.41799926757812,254.69281005859375,105.69306945800781,64.43921661376953
2018-11-13,46.38393783569336,6359.490234375,206.8260040283203,254.2162322998047,105.62816619873047,62.96201705932617
2018-11-14,45.073699951171875,5738.35009765625,181.39700317382812,252.47821044921875,105.69306945800781,62.46961975097656
2018-11-15,46.18608093261719,5648.02978515625,180.80599975585938,255.11331176757812,105.646728515625,63.115386962890625
2018-11-16,46.69761657714844,5575.5498046875,175.177001953125,255.77670288085938,106.2581558227539,63.7369270324707
2018-11-17,,5554.330078125,174.00100708007812,,,
2018-11-18,,5623.5400390625,177.06700134277344,,,
2018-11-19,44.84689712524414,4871.490234375,149.1750030517578,251.4503631591797,106.55458068847656,63.946815490722656
2018-11-20,42.70420455932617,4451.8701171875,130.33900451660156,246.7969970703125,106.59168243408203,62.13059997558594
2018-11-21,42.655941009521484,4602.169921875,136.7010040283203,247.637939453125,106.55458068847656,62.60685729980469
2018-11-22,,4365.93994140625,126.70600128173828,,,
2018-11-23,41.57252883911133,4347.10986328125,123.2959976196289,245.98403930664062,106.66578674316406,60.935943603515625
2018-11-24,,3880.760009765625,113.49400329589844,,,
2018-11-25,,4009.969970703125,116.44999694824219,,,
2018-11-26,42.1347541809082,3779.1298828125,108.33499908447266,249.95530700683594,106.42491149902344,62.138671875
2018-11-27,42.043067932128906,3820.719970703125,110.01000213623047,250.79629516601562,106.54537963867188,62.1951789855957
2018-11-28,43.65972137451172,4257.419921875,122.43800354003906,256.5709533691406,106.02655792236328,63.32524871826172
2018-11-29,43.3243293762207,4278.8466796875,117.54264831542969,256.0102844238281,106.44343566894531,63.817657470703125
2018-11-30,43.090267181396484,4017.2685546875,113.17141723632812,257.57073974609375,106.841796875,64.17282104492188
2018-12-01,,4214.671875,118.63555908203125,,,
2018-12-02,,4139.8779296875,116.38890075683594,,,
2018-12-03,44.5959587097168,3894.130859375,108.92501831054688,260.9814453125,107.60041046142578,65.56121063232422
2018-12-04,42.63422775268555,3956.893798828125,110.21418762207031,252.52496337890625,109.40178680419922,64.1163330078125
2018-12-05,,3753.994873046875,102.47555541992188,,,
2018-12-06,42.158870697021484,3521.101806640625,91.76105499267578,252.14190673828125,109.74536895751953,63.27682876586914
2018-12-07,40.655616760253906,3419.937255859375,93.29456329345703,246.2830810546875,109.94962310791016,62.671417236328125
2018-12-08,,3476.11474609375,92.15963745117188,,,
2018-12-09,,3614.234375,95.14205932617188,,,
2018-12-10,40.923439025878906,3502.656005859375,91.68565368652344,246.75027465820312,110.40463256835938,61.78350067138672
2018-12-11,40.689395904541016,3424.588134765625,88.94530487060547,246.80633544921875,110.38607025146484,61.8964958190918
2018-12-12,40.802799224853516,3486.9501953125,90.59329986572266,248.049072265625,109.89393615722656,61.363739013671875
2018-12-13,41.24919891357422,3313.67724609375,86.53931427001953,247.96502685546875,109.6339340209961,62.138671875
2018-12-14,39.9293212890625,3242.48486328125,84.30829620361328,243.3863983154297,110.01465606689453,61.00858688354492
2018-12-15,,3236.76171875,84.44081115722656,,,
2018-12-16,,3252.839111328125,85.26210021972656,,,
2018-12-17,39.5577278137207,3545.86474609375,95.13382720947266,238.61155700683594,110.65534210205078,59.76548767089844
2018-12-18,40.07168960571289,3696.05908203125,101.11245727539062,238.34994506835938,111.31804656982422,58.1187858581543
2018-12-19,38.82177734375,3745.95068359375,101.2685775756836,234.78042602539062,112.78864288330078,57.13399124145508
2018-12-20,37.842124938964844,4134.44140625,116.21687316894531,230.95872497558594,112.37914276123047,55.39850616455078
2018-12-21,36.37022399902344,3896.543701171875,109.49623107910156,226.22647094726562,112.3604736328125,54.98683547973633
2018-12-22,,4014.1826171875,116.7594985961914,,,
2018-12-23,,3998.980224609375,130.7652587890625,,,
2018-12-24,35.4291877746582,4078.59912109375,140.23800659179688,220.2489013671875,112.91893768310547,52.880027770996094
2018-12-25,,3815.49072265625,129.84434509277344,,,
2018-12-26,37.92417526245117,3857.297607421875,131.86563110351562,231.37693786621094,111.70895385742188,55.40658187866211
2018-12-27,37.67805099487305,3654.83349609375,116.57591247558594,233.15333557128906,111.72757720947266,55.648738861083984
2018-12-28,37.697357177734375,3923.918701171875,137.6470184326172,232.85256958007812,112.66764831542969,55.027183532714844
2018-12-29,,3820.40869140625,138.01834106445312,,,
2018-12-30,,3865.95263671875,139.8594512939453,,,
2018-12-31,38.06170654296875,3742.700439453125,133.36825561523438,234.89207458496094,113.0958023071289,55.043338775634766
2019-01-01,,3843.52001953125,140.8194122314453,,,
2019-01-02,38.105140686035156,3943.409423828125,155.0476837158203,235.13645935058594,113.69146728515625,56.254146575927734
2019-01-03,34.30958938598633,3836.7412109375,149.135009765625,229.52542114257812,114.98519897460938,55.39043426513672
2019-01-04,35.774234771728516,3857.717529296875,154.58193969726562,237.2135772705078,113.65423583984375,57.43266677856445
2019-01-05,,3845.194580078125,155.6385955810547,,,
2019-01-06,,4076.632568359375,157.74620056152344,,,
2019-01-07,35.694610595703125,4025.248291015625,151.69921875,239.08387756347656,113.31917572021484,57.73133850097656
2019-01-08,36.375057220458984,4030.847900390625,150.35963439941406,241.3301544189453,113.02133178710938,58.151084899902344
2019-01-09,36.992774963378906,4035.29638671875,150.80311584472656,242.45802307128906,112.84446716308594,58.45781326293945
2019-01-10,37.11100769042969,3678.924560546875,128.62518310546875,243.3132781982422,112.11849212646484,58.159156799316406
2019-01-11,36.74664306640625,3687.365478515625,127.54832458496094,243.4073028564453,112.5559310913086,57.89277267456055
2019-01-12,,3661.301025390625,125.9665298461914,,,
2019-01-13,,3552.953125,116.8978042602539,,,
2019-01-14,36.194091796875,3706.05224609375,129.0687255859375,241.92227172851562,112.13712310791016,57.82011413574219
2019-01-15,36.93486785888672,3630.67529296875,122.03271484375,244.69493103027344,111.72757720947266,57.85240173339844
2019-01-16,37.38608932495117,3655.0068359375,123.54706573486328,245.28700256347656,111.83927154541016,57.82820129394531
2019-01-17,37.60807418823242,3678.56396484375,123.7419204711914,247.14797973632812,111.86720275878906,58.223724365234375
2019-01-18,37.839717864990234,3657.83935546875,121.01026153564453,250.4375,111.28079986572266,58.91792297363281
2019-01-19,,3728.568359375,124.5190200805664,,,
2019-01-20,,3601.013671875,119.4748306274414,,,
2019-01-21,,3576.032470703125,117.15785217285156,,,
2019-01-22,36.990360260009766,3604.5771484375,118.74755096435547,247.053955078125,112.03471374511719,58.030006408691406
2019-01-23,37.13996124267578,3585.123046875,117.45260620117188,247.5709228515625,111.9881820678711,57.55375671386719
2019-01-24,36.845584869384766,3600.865478515625,117.36288452148438,247.70252990722656,112.7234878540039,57.634464263916016
2019-01-25,38.066532135009766,3599.765869140625,116.37834167480469,249.79835510253906,112.18364715576172,57.89277267456055
2019-01-26,,3602.46044921875,116.48873901367188,,,
2019-01-27,,3583.9658203125,113.40528869628906,,,
2019-01-28,37.7142333984375,3470.450439453125,106.58997344970703,247.89987182617188,112.07195281982422,57.50531768798828
2019-01-29,37.32333755493164,3448.116943359375,105.59821319580078,247.5709228515625,112.63971710205078,57.7232666015625
2019-01-30,39.87382888793945,3486.181640625,108.90753936767578,251.4901580810547,112.5559310913086,58.35288619995117
2019-01-31,40.16096496582031,3457.792724609375,107.0610122680664,253.6988525390625,113.5239028930664,59.15201187133789
2019-02-01,40.18026351928711,3487.9453125,107.60978698730469,253.82102966308594,112.83826446533203,61.283016204833984
2019-02-02,,3521.060791015625,110.43025970458984,,,
2019-02-03,,3464.013427734375,107.49266815185547,,,
2019-02-04,41.321590423583984,3459.154052734375,107.82160186767578,255.6067657470703,112.33454132080078,60.39508819580078
2019-02-05,42.028564453125,3466.357421875,107.44351959228516,256.67828369140625,112.84760284423828,61.01664733886719
2019-02-06,42.043067932128906,3413.767822265625,104.9192886352539,256.33990478515625,112.90357208251953,60.75028991699219
2019-02-07,41.24678421020508,3399.4716796875,104.5353012084961,253.89627075195312,113.64984893798828,60.28209686279297
2019-02-08,41.295257568359375,3666.7802734375,119.26774597167969,254.20639038085938,114.13494873046875,60.38003921508789
2019-02-09,,3671.20361328125,119.4308853149414,,,
2019-02-10,,3690.188232421875,124.80648803710938,,,
2019-02-11,41.057769775390625,3648.4306640625,121.29839324951172,254.34732055664062,113.68719482421875,60.47798156738281
2019-02-12,41.41156768798828,3653.528564453125,122.5722885131836,257.6181335449219,113.39799499511719,61.53900146484375
2019-02-13,41.23950958251953,3632.070556640625,122.55360412597656,258.4545593261719,112.96887969970703,62.23274612426758
2019-02-14,41.3897590637207,3616.880859375,121.39020538330078,257.8813171386719,113.612548828125,62.24905014038086
2019-02-15,41.297672271728516,3620.810791015625,122.10038757324219,260.6914978027344,113.78977966308594,63.424339294433594
2019-02-16,,3629.78759765625,123.26021575927734,,,
2019-02-17,,3673.836181640625,133.598876953125,,,
2019-02-18,,3915.71435546875,146.09837341308594,,,
2019-02-19,41.421260833740234,3947.094482421875,145.34619140625,261.1426086425781,114.07897186279297,63.848751068115234
2019-02-20,41.68782424926758,3999.820556640625,149.55433654785156,261.6689453125,113.7524642944336,64.09358978271484
2019-02-21,41.4527587890625,3954.1181640625,146.13084411621094,260.7384948730469,112.73565673828125,63.514129638671875
2019-02-22,41.915611267089844,4005.526611328125,149.0924530029297,262.35504150390625,113.4073257446289,64.00382232666016
2019-02-23,,4142.52685546875,158.79542541503906,,,
2019-02-24,,3810.427490234375,135.8526611328125,,,
2019-02-25,42.220951080322266,3882.6962890625,139.82286071777344,262.712158203125,113.07152557373047,64.06910705566406
2019-02-26,42.24517059326172,3854.35791015625,138.0896759033203,262.5242614746094,113.6312255859375,64.19969940185547
2019-02-27,42.376033782958984,3851.04736328125,136.12596130371094,262.41143798828125,112.3438949584961,64.86080169677734
2019-02-28,41.95923614501953,3854.785400390625,136.74624633789062,261.9227600097656,111.9614028930664,64.5016860961914
2019-03-01,42.4002685546875,3859.583740234375,136.44361877441406,263.55810546875,110.9265365600586,65.2933578491211
2019-03-02,,3864.4150390625,134.2069549560547,,,
2019-03-03,,3847.17578125,132.24942016601562,,,
2019-03-04,42.613529205322266,3761.55712890625,127.77412414550781,262.59942626953125,111.79594421386719,65.54637908935547
2019-03-05,42.53596878051758,3896.375,137.8223876953125,262.2423095703125,112.02963256835938,65.44844055175781
2019-03-06,42.291221618652344,3903.942626953125,138.7893524169922,260.6539001464844,112.44095611572266,64.70573425292969
2019-03-07,41.80172348022461,3911.484375,138.0345001220703,258.4734191894531,113.17015075683594,65.4239501953125
2019-03-08,41.90107345581055,3901.131591796875,135.1270751953125,257.9564514160156,113.64689636230469,64.48535919189453
2019-03-09,,3963.313720703125,137.96533203125,,,
2019-03-10,,3951.599853515625,136.75868225097656,,,
2019-03-11,43.35261917114258,3905.227294921875,133.8340301513672,261.6971130371094,113.3103256225586,65.11380004882812
2019-03-12,43.839698791503906,3909.15625,134.44288635253906,262.68402099609375,114.10496520996094,65.2933578491211
2019-03-13,44.033565521240234,3906.71728515625,133.26307678222656,264.4227600097656,113.88993835449219,65.87284088134766
2019-03-14,44.52307891845703,3924.369140625,133.7115936279297,264.2535705566406,113.06729888916016,65.6524887084961
2019-03-15,45.10224151611328,3960.9111328125,137.69178771972656,265.55914306640625,113.81514739990234,65.41578674316406
2019-03-16,,4048.725830078125,142.39817810058594,,,
2019-03-17,,4025.22900390625,140.00054931640625,,,
2019-03-18,45.562660217285156,4032.50732421875,139.37460327148438,266.52203369140625,113.7497329711914,66.1748275756836
2019-03-19,45.20158767700195,4071.190185546875,140.51919555664062,266.588134765625,113.497314453125,66.00342559814453
2019-03-20,45.59659194946289,4087.476318359375,140.6863555908203,265.7857360839844,114.68452453613281,66.3707046508789
2019-03-21,47.27592468261719,4029.326904296875,136.6360626220703,268.7876892089844,114.93695068359375,66.7542953491211
2019-03-22,46.296913146972656,4023.96826171875,137.1814422607422,263.6144714355469,116.72248077392578,65.68513488769531
2019-03-23,,4035.826416015625,138.2398681640625,,,
2019-03-24,,4022.168212890625,136.98692321777344,,,
2019-03-25,45.73712921142578,3963.070556640625,135.03102111816406,263.416259765625,116.9094467163086,65.22808074951172
2019-03-26,45.264591217041016,3985.080810546875,135.46035766601562,265.3797607421875,116.82528686523438,66.0768814086914
2019-03-27,45.671714782714844,4087.066162109375,140.9881591796875,263.9920654296875,117.90034484863281,65.57086181640625
2019-03-28,45.7322883605957,4069.107177734375,139.41647338867188,264.99273681640625,118.31166076660156,65.89733123779297
2019-03-29,46.03034973144531,4098.37451171875,142.49742126464844,266.6636962890625,118.19950866699219,65.94629669189453
2019-03-30,,4106.66015625,142.09268188476562,,,
2019-03-31,,4105.404296875,141.51409912109375,,,
2019-04-01,46.342960357666016,4158.18310546875,141.830322265625,269.8260192871094,116.52058410644531,66.70533752441406
2019-04-02,47.016639709472656,4879.8779296875,163.9617462158203,269.958251953125,116.736083984375,66.41967010498047
2019-04-03,47.33892822265625,4973.02197265625,161.45880126953125,270.383056640625,115.72425079345703,66.02792358398438
2019-04-04,47.421321868896484,4922.798828125,158.0525360107422,271.1004638671875,116.05216979980469,66.96651458740234
2019-04-05,47.738765716552734,5036.68115234375,165.5148468017578,272.41265869140625,116.20205688476562,67.32561492919922
2019-04-06,,5059.8173828125,165.94720458984375,,,
2019-04-07,,5198.89697265625,174.53164672851562,,,
2019-04-08,48.489994049072266,5289.77099609375,180.25881958007812,272.620361328125,115.78978729248047,67.74185180664062
2019-04-09,48.3445930480957,5204.95849609375,176.1145782470703,271.2232666015625,116.15523529052734,66.86857604980469
2019-04-10,48.61600112915039,5324.5517578125,177.3374786376953,272.1483459472656,116.43628692626953,66.56657409667969
2019-04-11,48.2113151550293,5064.48779296875,165.4970245361328,272.07275390625,115.75236511230469,66.88488006591797
2019-04-12,48.191932678222656,5089.5390625,164.736328125,273.9136657714844,114.92790985107422,66.04421997070312
2019-04-13,,5096.58642578125,164.5133514404297,,,
2019-04-14,,5167.72216796875,167.83851623535156,,,
2019-04-15,48.27915954589844,5067.1083984375,161.5741729736328,273.7342834472656,115.21831512451172,65.82386779785156
2019-04-16,48.28401565551758,5235.5595703125,167.62344360351562,273.9136657714844,114.49690246582031,66.27275848388672
2019-04-17,49.22425079345703,5251.93798828125,166.9507598876953,273.243408203125,114.54377746582031,66.4604721069336
2019-04-18,49.40114974975586,5298.3857421875,173.81402587890625,273.781494140625,115.14337158203125,66.21562957763672
2019-04-19,,5303.8125,173.70843505859375,,,
2019-04-20,,5337.88623046875,173.7512664794922,,,
2019-04-21,,5314.53125,170.04652404785156,,,
2019-04-22,49.56351852416992,5399.365234375,171.87466430664062,274.0174560546875,114.5905990600586,67.66024780273438
2019-04-23,50.278377532958984,5572.3623046875,171.4477996826172,276.4813537597656,114.83421325683594,68.052001953125
2019-04-24,50.200836181640625,5464.86669921875,165.8260955810547,275.86767578125,115.77110290527344,66.72982025146484
2019-04-25,49.74525451660156,5210.515625,154.4593963623047,275.69775390625,115.6024398803711,67.10525512695312
2019-04-26,49.50777053833008,5279.34814453125,156.3470916748047,276.9816589355469,115.99592590332031,65.69328308105469
2019-04-27,,5268.291015625,158.4349365234375,,,
2019-04-28,,5285.13916015625,157.29507446289062,,,
2019-04-29,49.58289337158203,5247.3525390625,155.20199584960938,277.4158630371094,115.25578308105469,65.26888275146484
2019-04-30,48.628116607666016,5350.7265625,162.16603088378906,277.5574645996094,115.84603118896484,65.52188873291016
2019-05-01,51.015052795410156,5402.697265625,160.81834411621094,275.4712219238281,116.32390594482422,64.2078628540039
2019-05-02,50.68306350708008,5505.28369140625,162.12278747558594,274.87646484375,115.77000427246094,63.08156204223633
2019-05-03,51.31312942504883,5768.28955078125,167.95240783691406,277.56695556640625,116.09860229492188,63.22846603393555
2019-05-04,,5831.16748046875,164.02658081054688,,,
2019-05-05,,5795.70849609375,163.45069885253906,,,
2019-05-06,50.52070617675781,5746.80712890625,172.65321350097656,276.4246520996094,116.41779327392578,62.95097351074219
2019-05-07,49.1588134765625,5829.50146484375,169.7986602783203,271.8085021972656,117.3097152709961,62.61635208129883
2019-05-08,49.168514251708984,5982.45751953125,170.9481658935547,271.43084716796875,116.80274963378906,62.71426773071289
2019-05-09,48.64023971557617,6174.52880859375,170.289306640625,270.6095275878906,117.28153991699219,62.657142639160156
2019-05-10,47.96640396118164,6378.84912109375,173.1427459716797,271.9689636230469,117.1219482421875,63.201995849609375
2019-05-11,,7204.771484375,194.30433654785156,,,
2019-05-12,,6972.37158203125,187.3253173828125,,,
2019-05-13,45.17862319946289,7814.9150390625,196.84628295898438,265.1342468261719,118.04203033447266,62.50028991699219
2019-05-14,45.8938102722168,7994.416015625,217.14857482910156,267.5320739746094,117.69464111328125,62.58285140991211
2019-05-15,46.443580627441406,8205.16796875,247.15306091308594,269.09918212890625,118.41756439208984,63.04514694213867
2019-05-16,46.23923873901367,7884.9091796875,264.010009765625,271.59136962890625,118.02323913574219,63.036888122558594
2019-05-17,45.976524353027344,7343.8955078125,243.76458740234375,269.8354797363281,118.28611755371094,62.66539764404297
2019-05-18,,7271.2080078125,234.59523010253906,,,
2019-05-19,,8197.689453125,261.2922058105469,,,
2019-05-20,44.538848876953125,7978.30908203125,251.86441040039062,268.0513610839844,118.04203033447266,62.657142639160156
2019-05-21,45.392696380615234,7963.32763671875,255.21588134765625,270.46795654296875,117.85425567626953,62.94608688354492
2019-05-22,44.463436126708984,7680.06640625,244.69891357421875,269.6373291015625,118.53020477294922,62.3764762878418
2019-05-23,43.70445251464844,7881.8466796875,245.96566772460938,266.34271240234375,119.86341094970703,60.91529846191406
2019-05-24,43.53658676147461,7987.37158203125,249.4849853515625,266.9468078613281,119.9666519165039,61.17121124267578
2019-05-25,,8052.5439453125,251.75987243652344,,,
2019-05-26,,8673.2158203125,267.06964111328125,,,
2019-05-27,,8805.7783203125,272.8626403808594,,,
2019-05-28,43.356590270996094,8719.9619140625,271.7687072753906,264.464111328125,120.83041381835938,59.9411735534668
2019-05-29,43.14981460571289,8659.4873046875,269.4556884765625,262.68939208984375,121.19654083251953,59.56968688964844
2019-05-30,43.373619079589844,8319.47265625,255.85894775390625,263.4068298339844,122.23869323730469,59.412841796875
2019-05-31,42.58787536621094,8574.501953125,268.1135559082031,259.85736083984375,123.76900482177734,58.422210693359375
2019-06-01,,8564.0166015625,265.3912658691406,,,
2019-06-02,,8742.9580078125,270.22552490234375,,,
2019-06-03,42.157310485839844,8208.9951171875,252.60792541503906,259.196533203125,124.59690856933594,59.33855056762695
2019-06-04,43.6995849609375,7707.77099609375,241.3387908935547,264.8228454589844,123.17632293701172,60.750179290771484
2019-06-05,44.40504455566406,7824.2314453125,247.05101013183594,267.11676025390625,122.48015594482422,60.24663162231445
2019-06-06,45.05699157714844,7822.0234375,249.47433471679688,268.853759765625,122.87525939941406,61.34455871582031
2019-06-07,46.256263732910156,8043.951171875,250.93035888671875,271.54412841796875,123.9383544921875,61.56747055053711
2019-06-08,,7954.1279296875,245.73809814453125,,,
2019-06-09,,7688.0771484375,233.08670043945312,,,
2019-06-10,46.84739685058594,8000.32958984375,247.52012634277344,272.79022216796875,122.77177429199219,61.83988571166992
2019-06-11,47.389869689941406,7927.71435546875,245.78182983398438,272.72418212890625,122.84706115722656,61.782100677490234
2019-06-12,47.23905563354492,8145.857421875,260.9032897949219,272.2427673339844,122.94109344482422,61.11341094970703
2019-06-13,47.22930908203125,8230.923828125,256.1687927246094,273.3660583496094,123.3645248413086,61.65000534057617
2019-06-14,46.88631820678711,8693.8330078125,264.08746337890625,273.0639953613281,123.67494201660156,61.37759017944336
2019-06-15,,8838.375,269.0193176269531,,,
2019-06-16,,8994.48828125,269.22320556640625,,,
2019-06-17,47.166072845458984,9320.3525390625,274.3511047363281,273.1678466796875,123.8913345336914,61.988468170166016
2019-06-18,48.27534484863281,9081.7626953125,265.0518493652344,276.0282287597656,124.51225280761719,62.525054931640625
2019-06-19,48.134246826171875,9273.521484375,269.4317932128906,276.6512756347656,124.69096374511719,62.17833709716797
2019-06-20,48.52104187011719,9527.16015625,271.69500732421875,279.29443359375,125.02027130126953,63.243263244628906
2019-06-21,48.35561752319336,10144.556640625,294.9102783203125,278.88848876953125,123.64671325683594,64.13483428955078
2019-06-22,,10701.69140625,309.38031005859375,,,
2019-06-23,,10855.37109375,307.8277893066406,,,
2019-06-24,48.30696487426758,11011.1025390625,310.4246826171875,278.5469665527344,124.5687026977539,63.52394485473633
2019-06-25,47.57474899291992,11790.9169921875,318.1263122558594,275.8150329589844,124.95437622070312,62.96257781982422
2019-06-26,48.6037483215332,13016.2314453125,336.753173828125,275.5399475097656,124.15475463867188,63.23501205444336
2019-06-27,48.58915710449219,11182.806640625,294.26763916015625,276.5169982910156,125.02967834472656,62.59109878540039
2019-06-28,48.14641571044922,12407.33203125,311.2261047363281,277.93988037109375,124.94499969482422,63.259769439697266
2019-06-29,,11959.37109375,320.05889892578125,,,
2019-06-30,,10817.1552734375,290.69598388671875,,,
2019-07-01,49.029457092285156,10583.134765625,293.64111328125,280.463134765625,124.6528091430664,63.201995849609375
2019-07-02,49.316505432128906,10801.677734375,291.596435546875,281.19354248046875,125.61428833007812,62.50855255126953
2019-07-03,49.72519302368164,11961.26953125,303.0999755859375,283.4417419433594,126.50972747802734,63.10292053222656
2019-07-04,,11215.4375,284.5232238769531,,,
2019-07-05,49.681392669677734,10978.4599609375,287.9975280761719,283.11920166015625,124.83185577392578,62.847015380859375
2019-07-06,,11208.55078125,287.547119140625,,,
2019-07-07,,11450.8466796875,305.7005615234375,,,
2019-07-08,48.65726089477539,12285.9580078125,313.25140380859375,281.56353759765625,125.00154113769531,63.13594436645508
2019-07-09,48.95404815673828,12573.8125,308.8810119628906,281.91448974609375,124.95439147949219,63.094669342041016
2019-07-10,49.43813705444336,12156.5126953125,290.0023193359375,283.26153564453125,124.26629638671875,63.986236572265625
2019-07-11,49.07810974121094,11358.662109375,268.70404052734375,283.9255676269531,122.6072998046875,64.03577423095703
2019-07-12,49.455169677734375,11815.986328125,276.2767028808594,285.1966247558594,122.74871063232422,64.08529663085938
2019-07-13,,11392.37890625,269.45880126953125,,,
