,username,text,hashtags,created_at,date,hour,,,,,
7090,1.42408626850229E+018,"Sunderland vs Sheffield Wednesday: Live stream, TV channel, kick-off time for League One play-off","['news', 'trending', 'breaking_news']",2022-05-06T17:18:57.000Z,2022-05-06,17,,,,,
7091,2769585785,FAKE NEWS,[],2022-05-06T17:18:57.000Z,2022-05-06,17,,,,,
7092,499537817,Load shedding reduced to Stage for the weekend via,[],2022-05-06T17:18:57.000Z,2022-05-06,17,,,,,
7093,20708214,This is a really interesting thread and something most news organizations should be thinking about.,[],2022-05-06T17:18:57.000Z,2022-05-06,17,,,,,
7094,2786032745,"""The analysis of data from showed there were gun deaths in the USA in , a % increase from ."" Read more about our analysis of CDC gun violence fatality data in -&gt;",[],2022-05-06T17:18:57.000Z,2022-05-06,17,,,,,
7095,125787999,"Im glad I stopped reading the NYT years ago. I was brought up on the New York Times and it greatly, sadly, influenced my life, much to my chagrin later on.I did not know it was propaganda.",[],2022-05-06T17:18:57.000Z,2022-05-06,17,,,,,
7096,241321476,"Western Australia had zero covid for months, although it did involve locking out other non-zero populations. We stayed zero until the population was highly vaccinated, then followed a step by step opening of borders and gradual relaxation of restrictions.",[],2022-05-06T17:18:57.000Z,2022-05-06,17,,,,,
7097,3152516422,No COVID there!,[],2022-05-06T17:18:57.000Z,2022-05-06,17,,,,,
7098,1.51944923771668E+018,"I had COVID also a month or so back. No vaccine, no booster, no mask. Just vitamins and eating healthy. Stayed home day and back to work since I am self employed and work alone.",[],2022-05-06T17:18:57.000Z,2022-05-06,17,,,,,
7099,7.99811221507678E+017,From Vice to F1: The story of Miami's other grands prix,"['f1', 'latest']",2022-05-06T17:18:57.000Z,2022-05-06,17,,,,,
7100,1.43960512441074E+018,It grabs ya by the everywhere. Long covid/post-acute sequelae suck. I hope you avoid it!,[],2022-05-06T17:18:56.000Z,2022-05-06,17,,,,,
7101,1.45527410323399E+018,Rights groups slam Israeli ruling that allows razing of villages,['news'],2022-05-06T17:18:56.000Z,2022-05-06,17,,,,,
7102,14662354,"Tennessee and South Carolina are joining five other states in extending health care coverage to women with low-to-modest incomes for a full year after childbirth, U.S. Health and Human Services Secretary Xavier Becerra announced on Friday.",[],2022-05-06T17:18:56.000Z,2022-05-06,17,,,,,
7103,246366880,was spotted on my local news so of course I took a photo holding up my folklore blanket,['ThisLoveTaylorVersion'],2022-05-06T17:18:56.000Z,2022-05-06,17,,,,,
7104,1.44427146221115E+018,Seedify is looking forward to a year full of and leading solutions for the 's future. $SFUND ://,"['innovation', 'metaverse', 'SFUND']",2022-05-06T17:18:56.000Z,2022-05-06,17,,,,,
7105,111556423,Tories lose more than THREE HUNDRED seats in local election humbling,[],2022-05-06T17:18:56.000Z,2022-05-06,17,,,,,
7106,1.4790922239753E+018,When even the demoKKKratic partys own fake news at can no longer hide reality. Waiting on to attack the cnn numbers as right wing obfuscation,[],2022-05-06T17:18:56.000Z,2022-05-06,17,,,,,
7107,8.78623948556059E+017,"Yeah sure from the far right. That's a bunch of bullshit. Get all those protesters seen squaring off against cops on the news over the last days, I defy you to show me one non-democrat. Go ahead I'll wait.",[],2022-05-06T17:18:56.000Z,2022-05-06,17,,,,,
7108,81361737,False news.,[],2022-05-06T17:18:56.000Z,2022-05-06,17,,,,,
7110,1.48423966324618E+018,Exciting news: We are pleased to announce the opening of our new LA office! Stay tuned with more updates on Niche...,[],2022-05-06T17:18:55.000Z,2022-05-06,17,,,,,
7111,196009213,"The mortality rate for contracting Covid is not even % for the astronomically vast amount of people. The *only* people in danger are the people with compromised immune systems and for some of them, the vax is not a guarantee either, ex. Colin Powell.",[],2022-05-06T17:18:55.000Z,2022-05-06,17,,,,,
7112,1.31431250575842E+018,Back to regular programming. Pre covid.,[],2022-05-06T17:18:55.000Z,2022-05-06,17,,,,,
7113,1.28475407142604E+018,How can you make reproductive decisions after you've already reproduced? That's like making a decision about whether forcing covid positive seniors back into nursing homes is a good decision two months after mandating it.,[],2022-05-06T17:18:55.000Z,2022-05-06,17,,,,,
7114,1.35163061226899E+018,Propaganda! Its so obvious and this news station is a total joke,[],2022-05-06T17:18:55.000Z,2022-05-06,17,,,,,
7115,1.51968151168299E+018,Hahahahahaha. Away n let yer burd grunt mate. Ill be sitting laughing at you the morra. Wee guys,[],2022-05-06T17:18:55.000Z,2022-05-06,17,,,,,
7116,65610395,"This Tuesday, I won't be able to publish the next episode of Software World because I finally got Covid and can't record the episode.I will be back on schedule in two weeks.Talk to you soon!",[],2022-05-06T17:18:55.000Z,2022-05-06,17,,,,,
7117,25001165,A Donald Trump government official assures that the former president wanted to launch missiles against Mexico,[],2022-05-06T17:18:55.000Z,2022-05-06,17,,,,,
7118,2527788158,"Mazars, Trumps Accounting Firm, Stuck in an Unenviable Position $fitx $cenbf $eloaf come on dont they know to double check anything Bahige Chaaban is involved with by now another lame excuse resigning bill",['gensinator'],2022-05-06T17:18:55.000Z,2022-05-06,17,,,,,
7119,1359717870,"A new at ?The -story building on nd St will become a destination for branded experiences that will take over floors and ""include digital, virtual and augmented reality integrations.""Source:","['museum', 'timessquare']",2022-05-06T17:18:55.000Z,2022-05-06,17,,,,,
7120,1.39876724340466E+018,X Loading,"['ArchieNeko', 'Bitcoin', 'Ethereum', 'uniswap', 'Trustwallet', 'pancakeswap', 'feg', 'FEGtoken', 'APE', 'APECOIN', 'cryptocurrencies', 'btc', 'gala', 'CMC', 'BabyDogeCoin', 'shibainu', 'VOLTARMY', 'Altcoins', 'Altseason2022', 'BORSA', 'Twitter', 'Kripto', 'crpyto']",2022-05-06T17:18:54.000Z,2022-05-06,17,,,,,
7121,15482100,Try to get a novella or short story coronavirus if you can. No one has made this joke before. Also no one has noticed that the word covid sounds like corvid. I think my fever is back,[],2022-05-06T17:18:54.000Z,2022-05-06,17,,,,,
7122,367613291,Can COVID Lead to Impotence? via,[],2022-05-06T17:18:54.000Z,2022-05-06,17,,,,,
7123,2420787029,It gets worse read this account from the local paper. When the police turned up they even offered her a lift home before taking her to the station.,[],2022-05-06T17:18:54.000Z,2022-05-06,17,,,,,
7124,171164996,"Send a DM to me today, Via telegram for my premium Service, Mentoring on Trades and as well as latest news on crypto currencys.",[],2022-05-06T17:18:54.000Z,2022-05-06,17,,,,,
7125,1.5004411620789E+018,Marixie Mercado told a UN briefing 'humanitarians worst fears about the health and wellbeing of children have been realized' as many faced gruesome traumatic events and living in famine conditions.,['TigrayGenocide'],2022-05-06T17:18:54.000Z,2022-05-06,17,,,,,
7126,1561669196,"So Kyrie calls himself a martyr? Like, Im not the smartest person in the world, but by definition, theyre dead, right? Im just being rhetorical, I know they are. This ninja crazy. Not that thats breaking news.",[],2022-05-06T17:18:54.000Z,2022-05-06,17,,,,,
7127,3413139779,"Record quantities of cocaine seized in Europe, EU agencies warn (euronews)Record quantities of cocaine are being seized in Europe as the market expands, two European ...Add your highlights: ...","['Europe', 'news', 'euro']",2022-05-06T17:18:53.000Z,2022-05-06,17,,,,,
7128,67333279,"Dude, I made claims that are me just literally factually describing what literally just happened.And then you denied it happened when it's all over the news that it happened.If you want to deny empirical reality, I cannot help you with that.",[],2022-05-06T17:18:53.000Z,2022-05-06,17,,,,,
7129,16203788,May EWE: World needs food system 'transformation' to tackle climate: expert.,[],2022-05-06T17:18:53.000Z,2022-05-06,17,,,,,
7130,3485382014,Oh Good ! Good news for here in Minnesota!!,[],2022-05-06T17:18:53.000Z,2022-05-06,17,,,,,
7131,31089158,"I'm unvaxxed, got Covid and it was like a bad cold or a very light flu.I went for a run on day .",[],2022-05-06T17:18:53.000Z,2022-05-06,17,,,,,
7132,365417317,"Po...LICE only protect the wealthy ruling elite owners of their HENCHMEN(police) To keep.the serfs PAYING for ""protection"",...ABC News: Daunte Wright's mother detained after recording traffic stop.",[],2022-05-06T17:18:53.000Z,2022-05-06,17,,,,,
7133,4229040399,"Completely agree. There were people at my Dad's funeral. We've got dead because of covid, because ""getting the big calls right"" apparently mean some lives aren't worth saving.",[],2022-05-06T17:18:53.000Z,2022-05-06,17,,,,,
7134,290876426,"Ive managed to avoid testing positive. I cant say Ive never had it, though. Ive just never had acute symptoms or anything that felt like it could be Covid.",[],2022-05-06T17:18:53.000Z,2022-05-06,17,,,,,
7135,1.08015124715449E+018,Have some news guys!,[],2022-05-06T17:18:53.000Z,2022-05-06,17,,,,,
7136,1.51255327765256E+018,I am naturally immune to covid Blood type O never got it.,[],2022-05-06T17:18:53.000Z,2022-05-06,17,,,,,
7138,1.51678524576443E+018,recent news was listed on coingeco,['Rettoken'],2022-05-06T17:18:52.000Z,2022-05-06,17,,,,,
7139,3413139779,"New life, new school: France welcomes Ukraine's refugee children (euronews)There were million children in Ukraine before Russia launched its invasion of the countr...Add your highlights: ...","['Europe', 'news', 'euro']",2022-05-06T17:18:52.000Z,2022-05-06,17,,,,,
7140,1.44799559844825E+018,"It is time for Tesla to start accepting BTC for payments again, since the evidence that most of the BTC are mined with renewable energy were recently presented.",[],2022-05-06T17:18:52.000Z,2022-05-06,17,,,,,
7141,3382041796,"Downpour: Candidates Miss UTME Session, Appeal To JAMB ()Many candidates for the Unified Tertiary Matriculation Examin","['citybusinessnews', 'education', 'examination', 'jamb', 'news', 'oloyede', 'students']",2022-05-06T17:18:52.000Z,2022-05-06,17,,,,,
7142,1.51829035598836E+018,USD Billion Growth expected in Paper and Paperboard Packaging Market by,[],2022-05-06T17:18:52.000Z,2022-05-06,17,,,,,
7143,9.27473791759987E+017,is there a line between miscommunication and fake news?,[],2022-05-06T17:18:52.000Z,2022-05-06,17,,,,,
7144,1.03017066697116E+018,"Unanimous st Team All-MIAA, Pioneer Alumni ! Proud of all youve accomplished, but youre not done yet! On to the playoffs!",[],2022-05-06T17:18:52.000Z,2022-05-06,17,,,,,
7145,21522858,"There are hundreds of ways to encourage! As usual the leftist loons jump to every conclusion that might support their story, or looks like it can support their fantasyland news!",[],2022-05-06T17:18:52.000Z,2022-05-06,17,,,,,
7146,1964814974,Great news,[],2022-05-06T17:18:51.000Z,2022-05-06,17,,,,,
7147,72274918,Infracon uses education to be years incident free -,[],2022-05-06T17:18:51.000Z,2022-05-06,17,,,,,
7148,1.36113146798471E+018,What happened to My Freedom?Maybe if a bunch of women drive trucks around in circles around D.C. Fox News and you will give a shit about their rights.,[],2022-05-06T17:18:51.000Z,2022-05-06,17,,,,,
7149,191905736,"Want to stay in touch? Subscribe to our email list to get the latest updates on ALS research, events, and news.","['EndALS', 'ALSResearch', 'ALS', 'ALSAwarenessMonth']",2022-05-06T17:18:51.000Z,2022-05-06,17,,,,,
7150,9.52185214532571E+017,New post (Klein Finance Announced the Completion of a Funding Round With Participation From KCC Chain and KuCoin-Ventures) has been published on Crypto Mainframe News -,[],2022-05-06T17:18:51.000Z,2022-05-06,17,,,,,
7151,216899226,- Bulk water agreement for Tlowitsis First Nation gets Strathcona Regional District green light,"['StrathconaRD', 'TlowitsisFirstNation']",2022-05-06T17:18:51.000Z,2022-05-06,17,,,,,
7152,7.25312000167825E+017,"From to ""Public"" ? Both equally opaque ! Now don't let your bias make you wander into the realm of speculation. Taking some deep breath is good for the Covid-affected lungs - and brain.",[],2022-05-06T17:18:51.000Z,2022-05-06,17,,,,,
7153,8.28004494923428E+017,Whatever Happened To Seperation Of Church And State? (Above the Law)Am I the only one getting strong whiffs of Theocracy when I look at the news?Add your highlights:,['law'],2022-05-06T17:18:51.000Z,2022-05-06,17,,,,,
7154,12870772,BREAKING: Friends star dies aged as family say he will be 'sorely missed',[],2022-05-06T17:18:51.000Z,2022-05-06,17,,,,,
7155,459943771,You cant believe everything they put on social media or the news. Brainwashing at its highest. Be careful where you get your sources from.,[],2022-05-06T17:18:51.000Z,2022-05-06,17,,,,,
7156,1.40504721442717E+018,"Nobody died of COVID19 in My family or my neighbourhood families and my friends, their familes, or people i know in general and their families too. I heard many people died in our town but it was more like people got to know of every single death due to Covid hysteria.",[],2022-05-06T17:18:51.000Z,2022-05-06,17,,,,,
7157,1.51870389473346E+018,"EXCLUSIVE: ""Nothing to Investigate. CNN Is Fake News"" - Roger Stone's Response to CNN",[],2022-05-06T17:18:50.000Z,2022-05-06,17,,,,,
7158,1.40369974357474E+018,Social media exposes China's blatant human rights violations in Shanghai amid Zero-COVID policyRead more At:,[],2022-05-06T17:18:50.000Z,2022-05-06,17,,,,,
7159,1.36473422976296E+018,"The job interview went well, I'll have some news in about weeks!",[],2022-05-06T17:18:50.000Z,2022-05-06,17,,,,,
7160,1115874631,"For the first time in months, the U.S. CDC is now expecting a rise in new deaths in the country over the next four weeks.","['COVID', 'cgtnamerica']",2022-05-06T17:18:50.000Z,2022-05-06,17,,,,,
7161,4195563519,like oh! this is news!,[],2022-05-06T17:18:50.000Z,2022-05-06,17,,,,,
7162,21316253,"The economy now has, on average, two available jobs for every unemployed person. Thats the highest such proportion on record.",[],2022-05-06T17:24:59.000Z,2022-05-06,17,,,,,
7163,2410161801,Wait so CNN is fake news except when they it fits your narrative,[],2022-05-06T17:24:59.000Z,2022-05-06,17,,,,,
7164,28200461,Team news is coming up in just over minutes from the Stadium of Light.,['SWFC'],2022-05-06T17:24:59.000Z,2022-05-06,17,,,,,
7165,1.00983180985569E+018,Fireball erupts at Dzerzhinsk RU plant in sabotage over Ukraine invasion Facilities w military links across RU have been hit by mystery fires amid speculation of possible sabotage by Ukraine in a covert fightback against VP brutal invasionYa think?,[],2022-05-06T17:24:59.000Z,2022-05-06,17,,,,,
7166,105673442,So much this. And part of what I wonder is who is listening?,[],2022-05-06T17:24:59.000Z,2022-05-06,17,,,,,
7167,4276586253,Adam Kinzinger Scolds Kevin McCarthy After Latest Jan. Trump Tape McCarthy another snake in the grass...,[],2022-05-06T17:24:59.000Z,2022-05-06,17,,,,,
7168,1.51637126599687E+018,"Recently, there were exchanges that being hacked and funds were stolen. How will manage to face this kind of events? Do you have any back-up solution if ever it would happen with ? How tight is your security to avoid this unfortunate events in the future?","['02DEX', '02DEX']",2022-05-06T17:24:59.000Z,2022-05-06,17,,,,,
7169,1.16844420038112E+018,At least dead after explosion rocks hotel in downtownHavana,[],2022-05-06T17:24:59.000Z,2022-05-06,17,,,,,
7170,31474843,Reminder that this is your essay topic for Thursday's final exam. Read over the story and plan accordingly!,['BRC319'],2022-05-06T17:24:59.000Z,2022-05-06,17,,,,,
7171,8.8292548481167E+017,"FRIDAY FIGURES MAYHarassment, perception gap, value gap, confidence gap in these areas, the , and report makes a call for action for companies, individuals and industry execs alike to tackle these issues:",[],2022-05-06T17:24:59.000Z,2022-05-06,17,,,,,
7172,59853964,UPDATE - Starkville police share more information about the overnight shooting and arrest.,[],2022-05-06T17:24:58.000Z,2022-05-06,17,,,,,
7173,17394793,": Raiders president Dan Ventrelle is no longer with the team, owner Mark Davis has announced:",['BREAKING'],2022-05-06T17:24:58.000Z,2022-05-06,17,,,,,
7174,401994600,"This Underrated Vitamin May Help Weaken COVID Symptoms, Says Expert ://","['coronavirussymptoms', 'vitamins', 'news', 'healthyeating', 'healthy']",2022-05-06T17:24:58.000Z,2022-05-06,17,,,,,
7175,12084842,This is a false etymology.,[],2022-05-06T17:24:58.000Z,2022-05-06,17,,,,,
7176,16248357,Big-money Texas school board races the new norm as conservative spending ramps up?,[],2022-05-06T17:24:58.000Z,2022-05-06,17,,,,,
7177,1.44768780291365E+018,Show me the math and statistics on cases for the common cold? Compare those to transmission from COVID.I'll wait here.,[],2022-05-06T17:24:58.000Z,2022-05-06,17,,,,,
7178,150339710,"It was reported an object was thrown through a window and a suspicious package was left outside the home, OPP said.",[],2022-05-06T17:24:58.000Z,2022-05-06,17,,,,,
7180,1.487482069299E+018,Lucy Griffin: The day after I saw a big bruise on my arm and what looked like an injection mark. I had seen a lot of stories on university Facebook groups about girls having similar injuries after a night out so I went to the doctors.,[],2022-05-06T17:24:58.000Z,2022-05-06,17,,,,,
7181,384048136,"Inspiring Good News in Support of Ukraine, Part of , Mar. , - English",[],2022-05-06T17:24:58.000Z,2022-05-06,17,,,,,
7182,1.40102986638062E+018,Sir any news? Pls give any incoming news of jfc,[],2022-05-06T17:24:58.000Z,2022-05-06,17,,,,,
7183,2222961211,Only one party stands for indi in Scotland?! That's news to me.You want a no party state for Scotland,[],2022-05-06T17:24:58.000Z,2022-05-06,17,,,,,
7184,40429878,"Ok at least now we getting somewhere, I think the one sidedness goes beyond news, any group with a particular agenda cherry picks facts all the time",[],2022-05-06T17:24:58.000Z,2022-05-06,17,,,,,
7185,9.52157653848883E+017,GT: /3(16.4) Jasprit Bumrah to David Miller,"['GTvMI', 'GTvsMI', 'IPL', 'TATAIPL', 'IPL2022', 'GT', 'MI']",2022-05-06T17:24:58.000Z,2022-05-06,17,,,,,
7186,3498535272,Awesome Alcaraz Takes Out Nadal In Madrid,[],2022-05-06T17:24:58.000Z,2022-05-06,17,,,,,
7187,1.48563187182022E+018,We need questions answered here also.,[],2022-05-06T17:24:57.000Z,2022-05-06,17,,,,,
7188,7.98066033152115E+017,How about do the one thing that Trump didn't do but should have done: SUE ANY/ALL MEDIA MAKING FALSE CLAIMS AGAINST YOU!!! It is time to shut ALL the FAKE MSM NEWS AGENCIES up!!! I am totally fed up with all their FALSE INFORMATION being preached at us /7.,[],2022-05-06T17:24:57.000Z,2022-05-06,17,,,,,
7189,21439933,"Hi Claire, we have a surgical NEWS team response at Frimley health. Happy to share",[],2022-05-06T17:24:57.000Z,2022-05-06,17,,,,,
7190,8.18898333980852E+017,"Earlier this week, and hosted the th annual . It was a pleasure to work with long-standing partners at to connect capital to science in an effort to drive medical innovation - ultimately benefitting individual patients.",['WMIF2022'],2022-05-06T17:24:57.000Z,2022-05-06,17,,,,,
7191,1.29240968761546E+018,He divided it most Brilliant,[],2022-05-06T17:24:56.000Z,2022-05-06,17,,,,,
7192,15754217,"Top story: Drugs &amp; Pharma Cos News Explore our San Diego site - Bristol Myers Squibb , see more",[],2022-05-06T17:24:56.000Z,2022-05-06,17,,,,,
7193,442691734,I've just updated my webpage with some great articles. Check it out Special thanks to,"['omicron', 'covid']",2022-05-06T17:24:56.000Z,2022-05-06,17,,,,,
7194,3001682964,"Back before he murdered people instead of helping them because he was incompetent and lied about COVID being a Dem hoax. Nope, just the days when he couldnt get Mexico pay for his wall, was sabotaging NATO, making deals with the Taliban, and starting trade wars we lost.",[],2022-05-06T17:24:56.000Z,2022-05-06,17,,,,,
7195,9.35554336540766E+017,US employers kept up strong hiring pace in April as jobless rate held steady - The Guardian,[],2022-05-06T17:24:56.000Z,2022-05-06,17,,,,,
7196,1.15132485380446E+018,This news was the only one that made me happy this afternoon in Brazil wow you have a beautiful story receive my hug,[],2022-05-06T17:24:56.000Z,2022-05-06,17,,,,,
7197,1.33343697867159E+018,Theres a very nasty flu sweeping the country in addition to Covid. I caught it too. And also am suffering from my annual allergies.,[],2022-05-06T17:24:55.000Z,2022-05-06,17,,,,,
7198,8.33960312294502E+017,Election results LIVE: Starmer humiliated as key London borough flips to Boris,[],2022-05-06T17:24:55.000Z,2022-05-06,17,,,,,
7199,8.92792459561849E+017,"Pomerantz achieved a significant victory on behalf of consumers by securing a $20 million settlement in a against Apple, Inc. related to the update for the .Read more:","['consumerlitigation', 'classaction', 'iOS9', 'iPhone4S', 'PlaintiffsBar', 'ConsumerLaw']",2022-05-06T17:24:55.000Z,2022-05-06,17,,,,,
7200,25943231,I really hope that Embiid mvp news is legit.,[],2022-05-06T17:24:55.000Z,2022-05-06,17,,,,,
7201,1.22321443101597E+018,How does this news make your stomach feel?,[],2022-05-06T17:24:55.000Z,2022-05-06,17,,,,,
7202,7.97360727912804E+017,The latest Dynamic News Nation! Thanks to,"['india', 'bjpnewstrack']",2022-05-06T17:24:55.000Z,2022-05-06,17,,,,,
7203,1.51637126599687E+018,"Many new projects develop well at first, but then fail to achieve good results. How will you manage and develop your project to gain a position in the market and become a good project in the blockchain industry?",[],2022-05-06T17:24:55.000Z,2022-05-06,17,,,,,
7204,934907804,"yewwPLUS Activists Laud Bidens New Environmental Justice Appointee, But Concerns Linger Over Equity and Funding - Inside Climate News , see more",[],2022-05-06T17:24:54.000Z,2022-05-06,17,,,,,
7205,22070580,You can watch Karli compete in the Western Regional Competition hosted by TODAY at p.m. MST:,[],2022-05-06T17:24:54.000Z,2022-05-06,17,,,,,
7206,1.36465288460904E+018,"wow, pretty sad when Pompeo calls you outPompeo holds briefing to raise concerns over Trump-backed Senate candidate in Pennsylvania",[],2022-05-06T17:24:54.000Z,2022-05-06,17,,,,,
7207,1.23360841539548E+018,:2022-05-07 :24:53Scottish council elections : SNP finishes as biggest party,"['うひーメモ', 'ニュース']",2022-05-06T17:24:54.000Z,2022-05-06,17,,,,,
7208,42651647,"To learn more about the causes contributing to sepsis in LMICs, a team led by Harvard Chan School's analyzed data from the Burden of Antibiotic Resistance in Neonates from Developing Societies (BARNARDS) study.",[],2022-05-06T17:24:54.000Z,2022-05-06,17,,,,,
7209,1.00028636941387E+018,"This Spice May Help Protect You From Serious COVID-19 Complications, Study Says ://","['healthyeating', 'healthyfoods', 'news', 'diabetes', 'healthy', 'tips']",2022-05-06T17:24:54.000Z,2022-05-06,17,,,,,
7210,1.3393412097272E+018,"The flu is a deadly contagion that kills or debilitates large numbers of people, so how is COVID different?",[],2022-05-06T17:24:54.000Z,2022-05-06,17,,,,,
7211,1.48361510163488E+018,". I genuinely don't know. I don't follow the news at all. Everyone says different shit, so I don't trust it. . Scientists are trying but it's hard to determine what ""life"" is, from a clump of cells to something with a pulse. I think we should research it further",[],2022-05-06T17:24:54.000Z,2022-05-06,17,,,,,
7212,1.22464378073045E+018,Gujarat Titans vs Mumbai Indians live score over Match T20 updates | CricketNews,[],2022-05-06T17:24:53.000Z,2022-05-06,17,,,,,
7213,7.00712392712331E+017,Didn't laugh at the girl who went to business class from economy to take pics for her insta and got caught by other passengers when that news came out but I remembered it now and I am dying laughing in the sheets in darkness.,[],2022-05-06T17:24:53.000Z,2022-05-06,17,,,,,
7214,192788396,Never going to give up: Woman forced to close performing arts studio in St. George stays optimistic ://,"['stgeorge', 'southernutah']",2022-05-06T17:24:53.000Z,2022-05-06,17,,,,,
7215,9.32214169335628E+017,The Asian Games scheduled to take place in China's Hangzhou city in September have been postponed until because of the prevailing COVID-19 situation Olympic Council of Asia,[],2022-05-06T17:24:53.000Z,2022-05-06,17,,,,,
7217,1.37796014033961E+018,"TR News are you on your way to Telford yet ""There's a Revolution Coming """,[],2022-05-06T17:24:53.000Z,2022-05-06,17,,,,,
7218,1.42202346008408E+018,Be deeply concerned about worsening situation in Ukraine: India to UN worldNews,[],2022-05-06T17:24:53.000Z,2022-05-06,17,,,,,
7219,185446424,"Just getting over covid, still feel terrible, worried about long covid. I cant wait until all the electeds who neglected public health have people knocking down their doors in a couple years once everyone is either terminally ill or dead.",[],2022-05-06T17:24:53.000Z,2022-05-06,17,,,,,
7220,63171997,The future faux news host,[],2022-05-06T17:24:53.000Z,2022-05-06,17,,,,,
7221,1.46754634828317E+018,SBP reserves fall $59m to$10.5b,[],2022-05-06T17:24:53.000Z,2022-05-06,17,,,,,
7222,73863251,"Trying to find a final round up of the results from Powys Council elections, but Shropshire Star have a pretty good summary.They are calling Lib Dem seat number at",[],2022-05-06T17:24:53.000Z,2022-05-06,17,,,,,
7223,227073726,Amazing news!,[],2022-05-06T17:24:53.000Z,2022-05-06,17,,,,,
7224,21870192,Did you know? Connecticut to be among first states to mandate Asian American and Pacific Islander history in schools,"['education', 'history', 'culture', 'AsianAmerican', 'schools', 'Connecticut']",2022-05-06T17:24:52.000Z,2022-05-06,17,,,,,
7225,1.50192163298998E+018,"Dr. Mike Yeadon: On Counts, Your Governments Lied to You About COVID1.) It's not incredibly deadly. The mortality rate is about twice that of influenza.2.) Not everyone can be infected. At least % to % of the population has cross-immunity.3.) It does discriminate",[],2022-05-06T17:24:52.000Z,2022-05-06,17,,,,,
7226,16910746,Add NEWS to that. Your news office is focused on Nigeria. Can we also have to back? is from Nigeria and a member of twitters board. She said nothing during the ban. We need more advocacy for Nigeria the MOST POWERFUL COUNTRY IN THE WORLD.,['TwitterNG'],2022-05-06T17:24:52.000Z,2022-05-06,17,,,,,
7227,8.68169226061844E+017,Oooffff calling out fake news,[],2022-05-06T17:24:52.000Z,2022-05-06,17,,,,,
7228,1.46718252693444E+018,"Faux News is still ignoring it. = Cowards, Enemy of the people. Just like",[],2022-05-06T17:24:52.000Z,2022-05-06,17,,,,,
7229,1.36797106911874E+018,This violence is on you senator.,[],2022-05-06T17:24:52.000Z,2022-05-06,17,,,,,
7230,97523522,"Listening to the butthurt Tories on the news, and it's everyone's fault but Johnson and their own.Nothing to do with the lies, rulebreaking, greed, and hateful policies.The tories all went into the election knowing that voters were upset, but they didn't care.",[],2022-05-06T17:24:52.000Z,2022-05-06,17,,,,,
7231,137162790,Haven't been on twitter all day but great news,[],2022-05-06T17:24:51.000Z,2022-05-06,17,,,,,
7232,1.49135469217312E+018,Tigrayans in Addis Ababa have been arbitrarily arrested and detained without due process in what appears as ethnically motivated detention,"['Imagine', 'SupportHR6600']",2022-05-06T17:24:51.000Z,2022-05-06,17,,,,,
7233,2891885714,Do you live in Havana? Is it relevant news for ?,[],2022-05-06T17:24:51.000Z,2022-05-06,17,,,,,
7234,16377574,"To the best of my knowledge, I have not gotten COVID.",[],2022-05-06T17:24:51.000Z,2022-05-06,17,,,,,
7235,1.51892476766285E+018,"Fake news, no leftist pays their storage bill this long.",[],2022-05-06T17:24:51.000Z,2022-05-06,17,,,,,
7236,29647950,You were double vaxed and boosted and hit by covid ANYWAY?,[],2022-05-06T17:24:51.000Z,2022-05-06,17,,,,,
7238,232055472,Theta Labs to help Sony launch D NFTs compatible with Spatial Reality Display,[],2022-05-06T17:24:51.000Z,2022-05-06,17,,,,,
7239,4878352461,'s One of the best news,[],2022-05-06T17:24:51.000Z,2022-05-06,17,,,,,
7240,1.51637126599687E+018,"Financial inclusion, lower interest rates &amp; lower swap costs are all promises made by DeFi projects. However, many still have security flaws, exposing investors' assets to serious risk. Is and its ecosystem's security a top priority for ?","['02DEX', '02DEX']",2022-05-06T17:24:51.000Z,2022-05-06,17,,,,,
7241,1192035434,"Send a DM to me today, Via telegram for my premium Service, Mentoring on Trades and as well as latest news on crypto currencys.",[],2022-05-06T17:24:51.000Z,2022-05-06,17,,,,,
7242,1.21340225165544E+018,Ukrainians beating captured soldier of,"['LPR', 'War', 'Ukraine', 'Russia']",2022-05-06T17:24:51.000Z,2022-05-06,17,,,,,
7243,62252497,"Never Drink This on a Super-Hot Day, Dietitian Says ://","['bodyhealth', 'soda', 'water', 'coffee', 'news', 'drinks', 'alcoholicdrinks', 'healthyeating', 'healthy']",2022-05-06T17:24:50.000Z,2022-05-06,17,,,,,
7244,8983922,"Washington state has the fourth-highest gas prices in the country, following California, Hawaii and Nevada where gas prices average up to $5.78 a gallon.",[],2022-05-06T17:24:50.000Z,2022-05-06,17,,,,,
7245,1.41556209383987E+018,"Poonam Dhillon shares throwback pic with Amitabh Bachchan from first film, Shashi Kapoor looks on | MoviesNews",[],2022-05-06T17:24:50.000Z,2022-05-06,17,,,,,
7246,18588101,So... She goes from being a COVID guru to guiding a plan to connect Franklin County trail network.This lady can't connect the dots in a learn to draw picture!,[],2022-05-06T17:24:50.000Z,2022-05-06,17,,,,,
7247,2906390281,Finally some good news Toodles MSNBC Boots Chuck Todds Weekday Show to Streaming Service,[],2022-05-06T17:24:49.000Z,2022-05-06,17,,,,,
7248,8.67812457175241E+017,Fantastic news. Congratulations!,[],2022-05-06T17:24:49.000Z,2022-05-06,17,,,,,
7249,171164996,"Send a DM to me today, Via telegram for my premium Service, Mentoring on Trades and as well as latest news on crypto currencys.",[],2022-05-06T17:24:49.000Z,2022-05-06,17,,,,,
